id,booking_status_pred,Probability
57801,1,0.5389157
57802,0,0.34995368
57803,0,0.25403365
57804,0,0.23316908
57805,0,0.14317164
57806,0,0.0414759
57807,1,0.8639511
57808,0,0.011236692
57809,0,0.0029853357
57810,0,0.1319643
57811,0,0.19894525
57812,1,0.9587427
57813,0,0.0004081482
57814,1,0.8003376
57815,0,0.34711266
57816,0,0.12276346
57817,0,0.17257525
57818,0,0.0056300145
57819,1,0.8063441
57820,0,0.1512425
57821,0,0.0056613553
57822,1,0.76645094
57823,0,0.17361933
57824,0,0.3343013
57825,0,0.4233064
57826,1,0.8020385
57827,0,0.13011433
57828,1,0.863679
57829,0,0.09821698
57830,0,0.001413645
57831,0,0.27487734
57832,1,0.7422649
57833,0,0.2841433
57834,0,0.16303116
57835,1,0.84482723
57836,0,0.36644664
57837,0,0.08791912
57838,0,0.0047373762
57839,1,0.9165822
57840,0,0.14532155
57841,1,0.79729354
57842,1,0.76461416
57843,0,0.010064349
57844,0,0.19110742
57845,0,0.37269667
57846,0,0.38841394
57847,0,0.0773001
57848,1,0.814762
57849,1,0.795735
57850,0,0.2976002
57851,1,0.84067464
57852,1,0.58189595
57853,1,0.8179421
57854,0,0.41648155
57855,0,0.026665961
57856,0,0.36858055
57857,1,0.8933572
57858,1,0.82040703
57859,0,0.45639327
57860,1,0.5590686
57861,0,0.2666032
57862,0,0.15152758
57863,0,0.02943577
57864,0,0.40953544
57865,1,0.677805
57866,0,0.37339506
57867,0,0.04391207
57868,1,0.61487955
57869,1,0.9486342
57870,0,0.08577572
57871,1,0.86282307
57872,0,0.16733314
57873,0,0.13021813
57874,0,0.08636207
57875,0,0.023746584
57876,0,0.4585815
57877,0,1.7591133e-11
57878,0,0.48096383
57879,0,0.4484783
57880,1,0.56015635
57881,1,0.9413143
57882,0,0.21645914
57883,1,0.9089017
57884,0,0.1444361
57885,1,0.89100033
57886,0,0.31844863
57887,1,0.9701328
57888,0,0.09512024
57889,0,0.067278035
57890,0,0.055937566
57891,0,0.08757805
57892,0,0.25248688
57893,0,0.43283558
57894,0,0.16790469
57895,1,0.7933198
57896,0,0.30497324
57897,0,0.15664335
57898,0,0.35445973
57899,0,0.065128684
57900,1,0.8496654
57901,0,0.35906446
57902,1,0.74577636
57903,0,0.15274695
57904,1,0.51119137
57905,1,0.9526147
57906,0,0.02494372
57907,0,0.42812258
57908,0,0.0056539886
57909,0,0.16156399
57910,0,0.13664879
57911,1,0.6945572
57912,0,0.11587861
57913,1,0.5829757
57914,0,0.47193745
57915,0,0.2325556
57916,1,0.60226065
57917,0,0.48709103
57918,0,0.14044699
57919,0,0.47226566
57920,1,0.8163297
57921,1,0.89212596
57922,0,0.3064947
57923,1,0.62853104
57924,0,0.49275967
57925,1,0.9473091
57926,0,0.36762348
57927,0,0.025943104
57928,0,0.41650623
57929,0,0.020661464
57930,1,0.7784647
57931,0,0.0848611
57932,1,0.5679934
57933,0,0.118070975
57934,1,0.97487074
57935,0,0.47614226
57936,0,0.03466877
57937,0,0.050959162
57938,1,0.8272548
57939,1,0.76639855
57940,0,0.37870148
57941,0,0.31358212
57942,0,0.17659105
57943,0,0.21398605
57944,1,0.5672557
57945,0,0.007217636
57946,1,0.61733407
57947,0,0.115349434
57948,0,0.15167783
57949,0,0.146066
57950,0,0.16050234
57951,0,0.29919267
57952,0,0.29993275
57953,0,0.005996813
57954,0,0.045602772
57955,0,0.16735286
57956,1,0.7949692
57957,1,0.95140857
57958,0,0.20356165
57959,1,0.749186
57960,1,0.76784086
57961,1,0.80815434
57962,0,0.19469339
57963,0,0.23962086
57964,0,0.4976522
57965,0,0.16339947
57966,1,0.6118636
57967,1,0.803109
57968,1,0.9023545
57969,1,0.51915294
57970,0,0.2225016
57971,1,0.7549668
57972,1,0.60685587
57973,0,0.41479766
57974,0,0.39681825
57975,0,0.32130247
57976,1,0.7925821
57977,0,0.19530647
57978,0,0.11181692
57979,1,0.7540403
57980,0,0.07285106
57981,1,0.6049653
57982,0,0.1847532
57983,0,0.31981027
57984,0,0.21182372
57985,1,0.5466796
57986,0,0.09942828
57987,0,0.18436716
57988,0,0.0031405138
57989,1,0.9449112
57990,0,0.32213098
57991,0,0.09054612
57992,0,0.4935405
57993,1,0.7676345
57994,1,0.9338974
57995,1,0.70491934
57996,1,0.5361575
57997,0,0.07827887
57998,0,0.21952681
57999,1,0.97618335
58000,0,0.089917265
58001,0,0.19824256
58002,1,0.59057057
58003,0,0.03259255
58004,1,0.81798434
58005,0,0.00012089933
58006,0,0.0045616776
58007,1,0.7342316
58008,1,0.8625515
58009,0,0.073741265
58010,0,0.08120082
58011,1,0.90888894
58012,0,0.17382531
58013,1,0.69827944
58014,0,0.04363884
58015,1,0.8179779
58016,0,0.4774921
58017,0,0.101254575
58018,0,0.067395255
58019,0,0.39704472
58020,0,0.0959592
58021,0,0.48091522
58022,0,0.005009726
58023,0,2.0865982e-14
58024,0,0.42161724
58025,0,0.21106386
58026,1,0.894557
58027,0,0.121269315
58028,0,0.28771842
58029,1,0.6022337
58030,0,0.004936568
58031,0,0.28163642
58032,0,0.10899865
58033,1,0.96043867
58034,1,0.5551122
58035,0,0.42187187
58036,0,0.46186206
58037,0,0.13659945
58038,1,0.703432
58039,1,0.937561
58040,0,0.0134871695
58041,0,0.41994706
58042,1,0.7041207
58043,1,0.78296685
58044,0,0.22227007
58045,0,0.19990227
58046,0,0.31260636
58047,0,0.21395677
58048,1,0.7715213
58049,1,0.9601818
58050,0,0.098430745
58051,0,0.025635608
58052,1,0.7333959
58053,0,0.05100676
58054,0,0.0070202504
58055,0,0.30454686
58056,0,0.041358534
58057,0,0.05991197
58058,1,0.8769118
58059,0,0.13935418
58060,1,0.8083405
58061,1,0.55829173
58062,0,2.5744335e-05
58063,0,0.117962874
58064,0,0.14115289
58065,0,0.17040773
58066,0,0.08004769
58067,1,0.8522467
58068,1,0.8042409
58069,0,0.34963536
58070,0,0.06688247
58071,1,0.6970221
58072,1,0.8080715
58073,0,0.43479827
58074,1,0.60748214
58075,1,0.58721286
58076,0,0.07722423
58077,0,0.44696328
58078,0,0.08613075
58079,1,0.8450378
58080,0,0.34224468
58081,1,0.81203437
58082,1,0.5513263
58083,0,0.21307005
58084,1,0.83818793
58085,1,0.8535381
58086,1,0.7689776
58087,1,0.8021704
58088,0,0.2569124
58089,0,0.08551676
58090,1,0.7884927
58091,0,0.30504853
58092,1,0.556079
58093,0,0.00051700755
58094,0,0.071640834
58095,1,0.75925106
58096,0,0.035303295
58097,1,0.81751746
58098,1,0.539098
58099,1,0.6992714
58100,0,3.0288948e-05
58101,0,0.00010160988
58102,1,0.56046784
58103,1,0.502888
58104,0,0.3615246
58105,1,0.63021874
58106,0,0.47176868
58107,0,0.08048327
58108,0,0.11165395
58109,0,0.45785576
58110,0,0.19492643
58111,0,0.023084156
58112,0,0.20142499
58113,1,0.7380422
58114,1,0.9089065
58115,0,0.4470374
58116,1,0.8302032
58117,1,0.95563114
58118,0,0.072485924
58119,1,0.5263583
58120,1,0.8680144
58121,1,0.8544332
58122,0,0.25234494
58123,0,0.22583851
58124,1,0.80107164
58125,0,0.05614226
58126,0,0.3055349
58127,0,0.149181
58128,0,0.045871776
58129,1,0.66353166
58130,0,0.4269326
58131,0,0.13019684
58132,1,0.5333075
58133,0,0.06848696
58134,0,0.11297066
58135,0,0.44602633
58136,0,0.20029493
58137,0,0.062121503
58138,0,0.4881134
58139,0,0.40905216
58140,1,0.777215
58141,0,0.436517
58142,0,0.15710708
58143,0,0.40270394
58144,0,0.032585606
58145,0,0.006062922
58146,0,0.46380037
58147,0,0.03897709
58148,0,0.026014691
58149,1,0.77767575
58150,0,0.13406485
58151,0,0.48277852
58152,0,0.36629486
58153,0,0.07160004
58154,0,0.31859827
58155,1,0.76885307
58156,0,0.1327206
58157,0,0.067111544
58158,0,0.08484173
58159,1,0.55418164
58160,0,0.41931206
58161,0,0.41545373
58162,0,0.18973666
58163,1,0.7329419
58164,1,0.92693335
58165,0,0.24721013
58166,0,0.10310662
58167,1,0.5312152
58168,1,0.6920822
58169,0,0.31192234
58170,0,0.29150087
58171,1,0.8483129
58172,0,0.00016774326
58173,0,0.15707687
58174,1,0.9533673
58175,0,0.41548198
58176,0,0.2928768
58177,0,0.13774724
58178,1,0.55227786
58179,0,0.19807622
58180,0,0.13077681
58181,0,0.008318744
58182,1,0.9262421
58183,0,0.39632025
58184,0,0.322942
58185,0,0.079739235
58186,0,0.20659594
58187,0,0.37182623
58188,0,0.19605106
58189,1,0.7604602
58190,1,0.7469108
58191,1,0.94564563
58192,0,0.12939298
58193,0,0.106734656
58194,0,0.43254024
58195,1,0.57101053
58196,0,0.046301026
58197,0,0.1860091
58198,1,0.6940468
58199,0,0.19358261
58200,0,0.40935698
58201,1,0.8077139
58202,1,0.5411351
58203,0,0.3472799
58204,1,0.6573826
58205,0,0.10930327
58206,0,0.40300807
58207,0,0.29357678
58208,0,0.018510899
58209,1,0.6497899
58210,0,0.095158465
58211,1,0.95668894
58212,0,4.13733e-05
58213,0,0.07900539
58214,0,8.569928e-28
58215,1,0.98021173
58216,0,0.13151473
58217,1,0.7891044
58218,1,0.83031636
58219,0,0.055806328
58220,1,0.8243994
58221,1,0.8567159
58222,0,0.17650063
58223,0,0.19692488
58224,0,0.19835167
58225,0,1.2975635e-05
58226,0,0.048345372
58227,1,0.8122824
58228,0,0.43540382
58229,0,0.16640937
58230,1,0.7554615
58231,0,0.076598205
58232,1,0.8352538
58233,0,0.24746925
58234,0,0.48425877
58235,1,0.80885816
58236,0,0.03187102
58237,0,0.18003272
58238,1,0.69891137
58239,1,0.6156891
58240,0,0.20971109
58241,0,0.070408285
58242,1,0.62021166
58243,1,0.7816052
58244,0,0.061765287
58245,1,0.9665169
58246,0,0.0260434
58247,0,0.39505696
58248,1,0.5146087
58249,1,0.759165
58250,0,0.1426517
58251,1,0.8668601
58252,0,0.11529458
58253,0,0.06470989
58254,0,0.017051814
58255,0,0.048602358
58256,1,0.6805357
58257,1,0.73304754
58258,0,0.38191655
58259,1,0.7974565
58260,0,0.33475715
58261,0,0.023684816
58262,0,0.12708999
58263,0,0.16422793
58264,0,0.07936838
58265,0,0.1562717
58266,0,0.4793719
58267,0,0.12148387
58268,1,0.6892719
58269,1,0.7967964
58270,0,0.3106547
58271,0,0.14342976
58272,1,0.80892366
58273,0,0.1497505
58274,0,0.27195257
58275,0,0.17098966
58276,0,0.2252713
58277,0,0.4499315
58278,0,0.3267504
58279,0,0.34806365
58280,0,0.105263874
58281,0,0.10249172
58282,0,0.13250571
58283,0,0.08252525
58284,0,0.4115439
58285,1,0.77783227
58286,1,0.73950505
58287,0,0.046729896
58288,1,0.6573801
58289,1,0.756313
58290,1,0.6523739
58291,0,0.17036246
58292,1,0.78637564
58293,0,0.092221305
58294,0,0.055126566
58295,0,0.12262283
58296,1,0.7565167
58297,0,0.2991235
58298,1,0.79091835
58299,1,0.9579458
58300,0,0.15332049
58301,1,0.8098585
58302,0,0.02474302
58303,0,0.2736643
58304,1,0.93775225
58305,1,0.98278326
58306,0,0.3543848
58307,1,0.7677115
58308,1,0.91792667
58309,1,0.8798262
58310,0,0.11131797
58311,0,0.054314647
58312,0,0.058435243
58313,0,0.12748474
58314,0,0.031439885
58315,1,0.6557358
58316,1,0.6850959
58317,1,0.5746166
58318,0,0.37322444
58319,0,0.13482635
58320,0,0.36066353
58321,0,0.16520035
58322,1,0.54898864
58323,0,0.34986657
58324,0,0.005490107
58325,1,0.83806574
58326,0,0.003108054
58327,0,0.32224026
58328,1,0.7856442
58329,1,0.7524125
58330,0,0.25789127
58331,0,0.010517711
58332,0,0.09325663
58333,0,0.06696272
58334,1,0.81259114
58335,1,0.6350694
58336,0,0.016603366
58337,0,0.06915189
58338,1,0.95580643
58339,1,0.5570116
58340,0,0.0037597462
58341,0,0.47616312
58342,1,0.9452426
58343,1,0.7588723
58344,0,0.11013797
58345,0,0.1284094
58346,0,0.33658496
58347,0,0.34178835
58348,0,0.096396044
58349,0,0.30074996
58350,0,0.17921996
58351,0,0.022609819
58352,0,0.08415945
58353,0,0.012116477
58354,0,0.13055412
58355,1,0.5115485
58356,0,0.25743824
58357,0,0.034088217
58358,1,0.81465244
58359,0,0.08860626
58360,0,0.1120395
58361,1,0.77539593
58362,0,0.18688741
58363,0,0.12615661
58364,0,0.120289296
58365,1,0.7887951
58366,0,0.17246278
58367,0,0.48388633
58368,0,0.08824059
58369,0,0.09353372
58370,0,0.012490047
58371,1,0.8114594
58372,1,0.9635668
58373,0,0.001059894
58374,1,0.9724286
58375,0,0.018990563
58376,1,0.5958497
58377,0,0.36973938
58378,1,0.9112666
58379,0,0.2683691
58380,0,0.039910182
58381,1,0.681431
58382,1,0.8497017
58383,0,0.103624284
58384,1,0.7056749
58385,0,0.057870768
58386,0,0.29353422
58387,1,0.7973232
58388,1,0.50325686
58389,1,0.5111691
58390,0,0.19959536
58391,0,0.27301502
58392,1,0.8656434
58393,1,0.8106052
58394,1,0.819512
58395,1,0.673842
58396,1,0.7001354
58397,0,0.46517593
58398,0,0.16396932
58399,0,0.03678258
58400,0,0.29981455
58401,1,0.83305585
58402,0,0.33498323
58403,1,0.6643073
58404,0,4.287785e-07
58405,1,0.76353854
58406,0,0.04464073
58407,0,0.25355902
58408,1,0.92180294
58409,1,0.5147706
58410,0,0.10627867
58411,1,0.912012
58412,0,0.053285018
58413,0,0.067636125
58414,0,0.4290476
58415,1,0.8576983
58416,1,0.83268046
58417,0,0.2974179
58418,1,0.8394091
58419,0,0.44200242
58420,0,0.049199283
58421,0,0.09391558
58422,1,0.77763975
58423,0,0.3134488
58424,1,0.6162285
58425,1,0.77659607
58426,0,0.03436253
58427,0,0.02000183
58428,0,0.49544954
58429,1,0.94456595
58430,0,0.08680326
58431,0,0.2162903
58432,0,0.46769702
58433,1,0.7949145
58434,1,0.8980197
58435,0,0.3029798
58436,0,0.4309005
58437,0,0.09611016
58438,0,0.033648286
58439,1,0.8271699
58440,0,0.2164214
58441,0,0.16635072
58442,1,0.8627368
58443,0,5.873627e-06
58444,1,0.8291462
58445,0,0.30651942
58446,0,0.096189424
58447,0,0.21233442
58448,1,0.8353214
58449,0,0.47590694
58450,0,0.3823369
58451,1,0.9118608
58452,0,0.072844945
58453,0,0.24953623
58454,1,0.6282102
58455,0,0.0483024
58456,0,0.09837035
58457,0,0.03794169
58458,1,0.7631705
58459,0,0.061570104
58460,1,0.82496107
58461,0,0.08470775
58462,1,0.9557279
58463,1,0.50576186
58464,1,0.9294901
58465,0,0.4915418
58466,0,0.19716135
58467,0,0.003293856
58468,0,0.18071896
58469,1,0.9575377
58470,0,0.11802439
58471,1,0.7756149
58472,0,0.1606539
58473,0,0.19974633
58474,1,0.63178235
58475,0,0.022512473
58476,0,0.47467154
58477,0,0.016577585
58478,1,0.7910795
58479,0,0.21980333
58480,0,0.24755572
58481,0,0.1529586
58482,0,0.16937688
58483,1,0.89592254
58484,1,0.9497739
58485,0,1.884652e-30
58486,1,0.78618574
58487,0,0.15823165
58488,1,0.8138225
58489,1,0.77387077
58490,1,0.83151203
58491,1,0.7664926
58492,0,0.09252787
58493,0,0.23274754
58494,0,0.00079963583
58495,1,0.6933387
58496,0,0.02899087
58497,0,0.1120308
58498,0,0.039390624
58499,0,0.47573125
58500,0,1.3932701e-15
58501,0,1.1452834e-12
58502,1,0.82484597
58503,0,0.40581894
58504,1,0.50127304
58505,1,0.92802083
58506,1,0.664018
58507,0,0.115816936
58508,1,0.8234846
58509,1,0.6625327
58510,0,0.029058632
58511,0,0.10059599
58512,0,0.015320715
58513,0,0.1211612
58514,0,0.3372675
58515,0,0.3610925
58516,0,0.0008439473
58517,1,0.7292994
58518,0,0.14319009
58519,0,0.30974865
58520,1,0.85831475
58521,0,0.022703618
58522,1,0.85156214
58523,0,0.12682128
58524,0,0.44882786
58525,0,0.22080101
58526,0,0.16918248
58527,0,0.026624953
58528,1,0.7019705
58529,0,0.40858695
58530,0,0.061403863
58531,0,0.04182028
58532,0,0.055001806
58533,1,0.8406312
58534,0,0.18011588
58535,1,0.79711163
58536,0,0.020816961
58537,1,0.7917623
58538,1,0.877411
58539,1,0.9553794
58540,1,0.82759875
58541,0,0.049087334
58542,1,0.5428691
58543,0,0.104604185
58544,1,0.81335706
58545,1,0.7383099
58546,0,0.38871467
58547,1,0.836538
58548,0,0.06151225
58549,0,0.49903262
58550,0,0.15944739
58551,0,0.39432245
58552,0,0.00082425826
58553,0,0.33906752
58554,0,0.40732798
58555,0,0.18768379
58556,1,0.928798
58557,0,0.06327272
58558,0,0.436554
58559,1,0.7207313
58560,0,0.23218842
58561,1,0.82308525
58562,0,0.11598978
58563,1,0.78861177
58564,0,0.2168382
58565,1,0.84138703
58566,0,0.42435864
58567,1,0.8150757
58568,0,0.32388338
58569,1,0.5750178
58570,0,0.45911783
58571,1,0.6449054
58572,1,0.8690055
58573,0,0.15340424
58574,0,0.26344383
58575,0,0.039620854
58576,0,0.2184635
58577,0,0.41067836
58578,1,0.9601329
58579,0,0.029872341
58580,1,0.925678
58581,0,0.0118374815
58582,0,3.6644252e-08
58583,1,0.95689476
58584,0,0.1937935
58585,0,0.3316689
58586,0,0.0777313
58587,0,0.14367364
58588,1,0.8294696
58589,1,0.68512976
58590,0,0.054518703
58591,1,0.7552878
58592,0,0.008129425
58593,0,0.053096723
58594,1,0.7387867
58595,0,0.21502729
58596,1,0.72428817
58597,1,0.9445053
58598,0,0.086068556
58599,0,0.2770834
58600,0,0.3049756
58601,0,2.7734547e-34
58602,0,0.033357676
58603,0,0.123727486
58604,0,0.009070081
58605,0,0.16514918
58606,0,0.06848301
58607,0,0.037661925
58608,0,0.26325718
58609,0,0.30088145
58610,0,0.12204964
58611,1,0.54887766
58612,0,0.29838508
58613,0,0.04323735
58614,1,0.96277225
58615,0,0.083757326
58616,0,0.22766
58617,0,0.47821322
58618,0,0.14485686
58619,0,0.42895144
58620,1,0.72296655
58621,0,0.038614236
58622,0,0.09224249
58623,1,0.5064326
58624,0,1.2019105e-11
58625,0,0.11709422
58626,1,0.9261182
58627,1,0.5192117
58628,0,0.09598479
58629,1,0.73391306
58630,0,0.49532977
58631,0,0.0049334867
58632,0,0.18854973
58633,1,0.8577829
58634,0,0.118700154
58635,0,0.4643816
58636,1,0.93194425
58637,1,0.5401175
58638,0,0.009709894
58639,0,0.19707842
58640,0,0.14440715
58641,0,0.1753586
58642,0,0.15358648
58643,0,0.0027547327
58644,1,0.96453625
58645,1,0.8310831
58646,0,0.19423373
58647,0,0.1441535
58648,1,0.9664086
58649,1,0.5126178
58650,1,0.8089154
58651,0,0.16405275
58652,0,0.3597864
58653,1,0.8177363
58654,1,0.9437299
58655,1,0.8329373
58656,0,0.4456006
58657,1,0.9679007
58658,1,0.7152202
58659,0,0.035020225
58660,0,0.2615895
58661,0,0.005645357
58662,0,0.13758337
58663,0,0.032324854
58664,0,0.44698068
58665,0,0.0355488
58666,0,0.011762353
58667,0,0.16315253
58668,1,0.8554365
58669,0,0.036799446
58670,1,0.5378537
58671,1,0.97120607
58672,0,0.3502105
58673,0,0.24563886
58674,0,0.24230176
58675,0,0.31084573
58676,0,0.27644497
58677,1,0.7818123
58678,0,0.3939832
58679,1,0.7472613
58680,1,0.8883805
58681,0,0.0847762
58682,0,0.15910761
58683,0,0.11316346
58684,0,0.06759502
58685,0,0.020693764
58686,0,0.023458565
58687,0,0.09739516
58688,0,0.4256672
58689,1,0.67420304
58690,1,0.5129192
58691,0,0.38319466
58692,1,0.79245436
58693,1,0.62179047
58694,1,0.71377397
58695,0,0.39360228
58696,0,0.118150815
58697,1,0.886563
58698,1,0.7669696
58699,1,0.5129569
58700,1,0.9311025
58701,1,0.8310447
58702,0,0.43216982
58703,0,0.20681442
58704,0,0.22468297
58705,0,0.032917216
58706,0,0.107368946
58707,0,0.055882957
58708,0,0.30703294
58709,0,0.11508042
58710,0,0.15621872
58711,0,0.2507433
58712,1,0.81484765
58713,0,0.19841896
58714,0,0.311617
58715,1,0.9706954
58716,0,0.103766315
58717,1,0.7456681
58718,0,0.366662
58719,0,0.16651778
58720,1,0.68694514
58721,1,0.8040487
58722,0,0.14843914
58723,0,0.17188069
58724,0,0.3881685
58725,1,0.8508576
58726,0,0.17036083
58727,0,0.09602029
58728,0,0.48508725
58729,1,0.870857
58730,0,0.13153164
58731,0,0.0026969225
58732,0,0.030003058
58733,0,0.20913254
58734,0,0.17084835
58735,0,0.036255077
58736,1,0.8648855
58737,1,0.79479754
58738,0,0.08776312
58739,0,0.033159234
58740,0,0.17695515
58741,0,0.017548656
58742,0,0.04828201
58743,0,0.060641933
58744,0,0.16647482
58745,0,0.082410574
58746,0,0.06444553
58747,0,0.2533342
58748,0,0.39358994
58749,0,0.0086601665
58750,1,0.97028303
58751,1,0.7063487
58752,0,0.4132724
58753,0,0.24119431
58754,0,0.44302365
58755,0,0.19513227
58756,0,0.20323645
58757,1,0.84290254
58758,1,0.92430115
58759,0,0.07814775
58760,1,0.9339978
58761,0,0.40708485
58762,0,0.18322226
58763,1,0.8840031
58764,1,0.8119223
58765,0,0.17603733
58766,1,0.61509794
58767,0,0.17367144
58768,1,0.81344545
58769,0,0.15571989
58770,1,0.8330226
58771,0,0.04234817
58772,0,0.20928375
58773,0,0.023206068
58774,0,0.1337928
58775,0,0.3030391
58776,0,0.30605033
58777,1,0.6656967
58778,0,0.0004400453
58779,0,0.12347791
58780,0,0.36752537
58781,0,0.25126642
58782,0,4.555495e-05
58783,0,0.13075912
58784,0,0.28621346
58785,0,0.32827032
58786,0,0.17126542
58787,0,0.06823891
58788,0,0.04045268
58789,0,0.17074761
58790,0,0.15345475
58791,0,0.083007246
58792,1,0.7412477
58793,0,0.45475182
58794,0,0.4266202
58795,0,0.16857548
58796,1,0.7677064
58797,0,0.016066983
58798,0,0.061595622
58799,1,0.79112196
58800,0,0.072398275
58801,0,0.067025006
58802,0,0.22828545
58803,0,0.012381564
58804,1,0.77286345
58805,0,0.2970909
58806,1,0.80386436
58807,0,0.29256102
58808,0,0.05289785
58809,0,0.32054847
58810,0,0.13620518
58811,1,0.55742466
58812,0,0.31475922
58813,0,0.027498297
58814,0,0.32574847
58815,0,0.4259108
58816,0,0.14038546
58817,0,1.40305265e-05
58818,1,0.6347261
58819,0,0.24726048
58820,0,0.099024475
58821,0,0.018306205
58822,0,0.034553085
58823,0,0.012813818
58824,1,0.5910447
58825,0,0.17164634
58826,0,2.5693015e-07
58827,0,0.3145738
58828,0,0.2831181
58829,0,0.15192385
58830,0,0.18377645
58831,0,0.1573335
58832,0,0.032789864
58833,0,0.22460459
58834,1,0.83832175
58835,0,0.26345986
58836,1,0.70270103
58837,0,0.046537973
58838,0,0.085080765
58839,0,0.108121425
58840,0,0.07869493
58841,1,0.79839104
58842,1,0.77118045
58843,0,0.33096847
58844,1,0.80931354
58845,0,0.19501178
58846,0,0.1935367
58847,0,0.34752387
58848,0,0.36375454
58849,0,0.007685025
58850,0,0.44362402
58851,0,0.17388035
58852,1,0.59653497
58853,0,0.2953063
58854,0,0.0038275463
58855,0,0.30946657
58856,0,0.1733725
58857,0,0.3262414
58858,0,0.13159434
58859,1,0.9191984
58860,1,0.70848066
58861,0,0.39875993
58862,0,0.11820764
58863,0,0.26726136
58864,0,0.057598054
58865,0,0.11547476
58866,0,0.06924399
58867,0,0.09490593
58868,1,0.7726057
58869,0,0.22813758
58870,0,0.3573132
58871,1,0.7401772
58872,0,0.0036941008
58873,0,0.26764393
58874,0,0.09341175
58875,1,0.5606689
58876,0,0.43051016
58877,0,0.47750834
58878,0,0.23396677
58879,0,0.18023819
58880,0,0.26495847
58881,1,0.71498173
58882,0,0.116609275
58883,0,0.15438962
58884,0,0.02524296
58885,0,0.020826546
58886,0,0.23247081
58887,0,0.3539184
58888,1,0.6450884
58889,1,0.7423465
58890,0,0.48297596
58891,0,0.37743115
58892,1,0.6280375
58893,1,0.6624814
58894,0,0.022649063
58895,1,0.9700323
58896,0,0.08762478
58897,0,0.0305354
58898,0,0.22156896
58899,0,0.15719302
58900,0,0.37286222
58901,1,0.5025683
58902,1,0.7319881
58903,0,0.45953017
58904,1,0.9108427
58905,0,0.4417384
58906,1,0.63633573
58907,0,0.21170461
58908,1,0.84424144
58909,0,0.18279073
58910,1,0.7640869
58911,0,0.23247242
58912,0,0.035875764
58913,0,0.35608256
58914,1,0.67718047
58915,0,0.17336749
58916,1,0.8696197
58917,0,0.395635
58918,0,0.2896698
58919,0,0.34577963
58920,0,0.3472217
58921,0,0.41161656
58922,0,0.22421291
58923,1,0.9629233
58924,1,0.76391864
58925,1,0.5782988
58926,0,0.33622006
58927,1,0.72511625
58928,0,0.095080175
58929,0,0.23711877
58930,0,0.061703455
58931,0,0.17722827
58932,0,0.19621852
58933,1,0.74807507
58934,1,0.73972577
58935,1,0.87299263
58936,0,0.07929864
58937,1,0.89790314
58938,0,0.011226079
58939,0,0.3031377
58940,1,0.88232136
58941,0,0.30388936
58942,1,0.74939364
58943,0,0.34787855
58944,0,0.3547337
58945,1,0.6765729
58946,0,0.11199039
58947,1,0.7597909
58948,1,0.8065387
58949,0,0.05893904
58950,0,0.2917942
58951,0,0.12284667
58952,0,0.23859768
58953,0,0.039291356
58954,0,0.49664444
58955,0,0.29085004
58956,1,0.9637288
58957,1,0.7859769
58958,0,0.042090937
58959,0,0.38979605
58960,0,0.27469167
58961,0,0.0032180056
58962,0,0.3074747
58963,0,0.265932
58964,1,0.9432691
58965,0,0.10296241
58966,1,0.8202179
58967,0,0.4565479
58968,0,0.010470346
58969,1,0.6682588
58970,0,0.05779278
58971,1,0.7564302
58972,0,0.09252739
58973,1,0.6592757
58974,0,0.29827666
58975,1,0.9739201
58976,0,0.1645249
58977,0,0.16576275
58978,0,0.3857411
58979,0,0.029752893
58980,1,0.7445549
58981,0,0.45550585
58982,1,0.79387707
58983,0,0.38200626
58984,0,0.051417876
58985,0,0.22306834
58986,0,0.338682
58987,1,0.78863066
58988,0,0.020356221
58989,0,0.19859692
58990,0,0.1308786
58991,0,0.008520599
58992,1,0.71205133
58993,1,0.7584392
58994,0,0.07146672
58995,1,0.71498173
58996,0,0.14386281
58997,0,0.48399076
58998,1,0.69164616
58999,0,0.26873285
59000,0,0.013546484
59001,1,0.7733052
59002,0,0.17183648
59003,0,0.3243502
59004,0,0.09935471
59005,1,0.7672874
59006,0,0.39098552
59007,1,0.88395685
59008,0,0.14922354
59009,0,0.11712526
59010,1,0.60119563
59011,0,0.10173167
59012,0,0.054608867
59013,1,0.791417
59014,1,0.8126981
59015,0,0.4473929
59016,0,0.007437949
59017,0,0.3224552
59018,1,0.6082175
59019,0,0.49930593
59020,0,0.091678515
59021,0,0.40076372
59022,0,0.37120003
59023,0,0.22436905
59024,0,0.21688527
59025,0,0.45511025
59026,1,0.8445198
59027,0,0.4444894
59028,1,0.5435935
59029,0,0.03390181
59030,0,0.13287266
59031,1,0.6543912
59032,0,0.33806217
59033,1,0.5059061
59034,0,0.052992
59035,0,0.08418547
59036,1,0.96516705
59037,1,0.96397763
59038,1,0.6693514
59039,0,0.34526864
59040,0,0.009640634
59041,0,0.1298121
59042,0,0.49279508
59043,0,0.21057762
59044,0,0.12384956
59045,0,0.41348466
59046,0,0.42189264
59047,0,0.05663779
59048,0,0.009383113
59049,0,0.16840652
59050,0,0.4026491
59051,0,0.21695565
59052,1,0.96933746
59053,1,0.8381332
59054,0,0.11081788
59055,1,0.7618955
59056,1,0.9505567
59057,0,0.41252935
59058,1,0.95440686
59059,0,0.007114318
59060,1,0.6307023
59061,0,0.219897
59062,0,0.3590187
59063,0,0.16017455
59064,0,0.15419906
59065,1,0.7082792
59066,0,0.18532443
59067,0,0.22290385
59068,0,0.17587173
